datetime,year,month,day,hour,day of week,total,place,angbutter,plain bread,jam,croissant,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,gateau chocolat,pandoro,cheese cake,orange pound,wiener,tiramisu,merinque cookies,americano,caffe latte,milk tea,lemon ade,vanila latte,berry ade,food items,drinks
2019-10-27 11:33,2019,10,27,11,Sun,17800,???,1,1,,,,,1,,,,,,,,,,,1,,,,,,,
2019-10-27 11:51,2019,10,27,11,Sun,19800,???,2,,,,1,,,,,,,,,1,,,,,,,,,,,
2019-10-27 11:57,2019,10,27,11,Sun,22300,?? 2?,2,,,1,,,1,,,,,,,1,,,,,,,,,,,
2019-10-27 12:40,2019,10,27,12,Sun,17300,???,1,1,,2,,,,,,,,,,,,,,,,,,,,,
2019-10-27 12:51,2019,10,27,12,Sun,18800,??,1,,,1,1,1,,,,,,,,,,,,,,,,,,,
2019-10-27 13:01,2019,10,27,13,Sun,14800,?? 3?,1,,,,,1,,,,,,,,,,,,1,,,,,,,
2019-10-27 13:20,2019,10,27,13,Sun,15800,?? 3?,1,,,,,,,,,,,1,,1,,,,,,,,,,,
2019-10-27 13:42,2019,10,27,13,Sun,18500,???,,,,1,,,,,,,,,,,2,,,2,,,,,,,
2019-10-28 11:14,2019,10,28,11,Mon,19800,?? 3?,1,,,,1,1,,,,,,1,,,,,,,,,,,,,
2019-10-28 11:17,2019,10,28,11,Mon,14800,???,1,,,1,,,,,,,,,,1,,,,,,,,,,,
2019-10-28 11:40,2019,10,28,11,Mon,15800,?? 3?,1,,,,,,,1,,,,1,,,,,,,,,,,,,
2019-10-28 12:15,2019,10,28,12,Mon,18300,?? 2?,1,1,,1,,,,,,,,,,1,,,,,,,,,,,
2019-10-28 12:55,2019,10,28,12,Mon,14800,?? 2?,1,,,1,,,1,,,,,,,,,,,,,,,,,,
2019-10-28 13:31,2019,10,28,13,Mon,23300,?? 2?,1,,,1,1,1,,1,,,,,,,,,,,,,,,,,
2019-10-28 13:39,2019,10,28,13,Mon,17300,??,1,2,,,,,1,,,,,,,,,,,,,,,,,,
2019-10-28 13:43,2019,10,28,13,Mon,15000,?? 1?,,1,1,1,,,,,,,,,,,,,,,1,,,,,,
2019-10-28 13:45,2019,10,28,13,Mon,26600,?? 2?,2,1,,2,,,,,,,,,,,,,,,1,,,,,,
2019-10-28 14:20,2019,10,28,14,Mon,34600,?? 3?,2,,,2,,,2,,,,,,,2,,,,,,,,,,,
2019-10-28 14:30,2019,10,28,14,Mon,14800,?? 3?,1,,,,,,1,,,,,1,,,,,,,,,,,,,
2019-10-31 11:05,2019,10,31,11,Thur,55800,???,3,,1,3,,,3,2,,,,,1,1,,,,,,,,,,,
2019-10-31 12:18,2019,10,31,12,Thur,14800,?? 3?,1,,,1,,,,,,,,,,1,,,,,,,,,,,
2019-10-31 13:29,2019,10,31,13,Thur,25000,???,,1,,,,,2,,,,,,,1,,,,2,,,,,,,
2019-11-01 11:10,2019,11,01,11,Fri,14100,?? 2?,1,,,,,,1,,,,1,,,,,,,,,,,,,,
2019-11-01 11:46,2019,11,01,11,Fri,21800,??,1,1,,2,,,,,,,,1,,,,,,,,,,,,,
2019-11-01 11:55,2019,11,01,11,Fri,23000,?? 3?,,1,,,1,,1,,,,,,,,2,,,,,,,1,,,
2019-11-01 12:11,2019,11,01,12,Fri,19100,?? 2?,2,,,,,1,1,,,,,,,,,,,,,,,,,,
2019-11-01 12:56,2019,11,01,12,Fri,14800,??,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2019-11-01 13:52,2019,11,01,13,Fri,22000,???,,1,1,1,1,,,,,,,,,,1,,,,,1,,,,,
2019-11-02 11:08,2019,11,02,11,Sat,30400,??,3,,,2,,,2,,,,,,,,,,,,,,,,,,
2019-11-02 11:27,2019,11,02,11,Sat,16800,???,1,,,,,,,,,,,,1,,2,,,,,,,,,,
2019-11-02 11:45,2019,11,02,11,Sat,16100,?? 3?,2,,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-02 12:01,2019,11,02,12,Sat,14100,?? 3?,2,,,,,,,,,,,,,,1,,,,,,,,,,
2019-11-02 12:44,2019,11,02,12,Sat,17500,??,1,1,,,,1,,,,,,,,,,,,1,,,,,,,
2019-11-02 13:56,2019,11,02,13,Sat,14800,???,1,,,1,,,,,,,,,,,,,,,1,,,,,,
2019-11-02 14:19,2019,11,02,14,Sat,22300,????,,1,1,1,,,2,,,,1,,,,,,,,,,,,,,
2019-11-02 14:35,2019,11,02,14,Sat,15000,?? 2?,,,,1,,,,,,,,,1,,,,,,1,,,,,,
2019-11-02 14:38,2019,11,02,14,Sat,16300,??,1,1,1,,,,,,,,,,,,,,,,1,,,,,,
2019-11-02 15:55,2019,11,02,15,Sat,14800,???,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2019-11-02 16:03,2019,11,02,16,Sat,14800,???,1,,,,,,,,,,,,,,,,,2,,,,,,,
2019-11-02 16:40,2019,11,02,16,Sat,28800,?? 2?,1,,,,1,,,,,,,,1,1,,,,2,,,,,,,
2019-11-02 16:54,2019,11,02,16,Sat,14300,??,1,,,1,,,,,,,,,,,,,,1,,,,,,,
2019-11-03 11:02,2019,11,03,11,Sun,20800,????,1,,,,1,1,,,,,,,,,,,,,1,,,,,,
2019-11-03 11:04,2019,11,03,11,Sun,23100,???,2,,,,,,2,,,,,,,1,,,,,,,,,,,
2019-11-03 11:16,2019,11,03,11,Sun,19800,??,1,1,1,,,,1,,,,,,,1,,,,,,,,,,,
2019-11-03 12:01,2019,11,03,12,Sun,33700,?? 1?,2,3,,,,,,,,,2,,,,,,,1,,,,,,,
2019-11-03 12:25,2019,11,03,12,Sun,17800,?? 2?,1,,,,,,,,,,,,,,1,,,1,,1,,,,,
2019-11-03 12:58,2019,11,03,12,Sun,16100,?? 2?,2,,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-03 13:33,2019,11,03,13,Sun,27900,???,3,2,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-03 14:30,2019,11,03,14,Sun,15100,??,2,,,,,,1,,,,,,,,,,,,,,,,,,
2019-11-03 15:06,2019,11,03,15,Sun,14500,??,,,,,1,,1,,,,,1,,,,,,,,,,,,,
2019-11-03 15:30,2019,11,03,15,Sun,14800,???,1,1,,,,,,,,,,,,,,,,,,,,1,,,
2019-11-04 11:41,2019,11,04,11,Mon,16000,??,,4,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04 11:53,2019,11,04,11,Mon,15000,?? 2?,,1,1,1,,,,,,,,,,1,,,,,,,,,,,
2019-11-04 13:13,2019,11,04,13,Mon,26600,?? 2?,2,,,2,,2,,,,,,,,,,,,,,,,,,,
2019-11-04 13:17,2019,11,04,13,Mon,17500,?? 3?,,1,,,,,1,,,,,,,1,,,,1,,,,,,,
2019-11-04 16:37,2019,11,04,16,Mon,17000,????,,1,1,,1,,,,,,,,,,,,,,,,,1,,,
2019-11-06 11:07,2019,11,06,11,Wed,16000,??,,,,,,,,1,,,,,1,,,,,,,,,1,,,
2019-11-06 11:47,2019,11,06,11,Wed,24600,?? 2?,2,,,1,,,,1,,,,,1,,,,,,,,,,,,
2019-11-06 12:04,2019,11,06,12,Wed,18300,?? 2?,1,,,,,,2,,,,,1,,,,,,,,,,,,,
2019-11-06 13:23,2019,11,06,13,Wed,14800,?? 3?,1,,,1,,,,,,,,,,,,,,,1,,,,,,
2019-11-06 14:33,2019,11,06,14,Wed,15100,???,2,,,1,,,,,,,,,,,,,,,,,,,,,
2019-11-06 16:15,2019,11,06,16,Wed,24800,????,1,1,,,,,,2,,,,,,,,,,,,,,1,,,
2019-11-06 16:53,2019,11,06,16,Wed,16000,?? 1?,,1,1,,1,,,,,,,,,1,,,,,,,,,,,
2019-11-07 11:20,2019,11,07,11,Thur,15300,???,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
2019-11-07 11:26,2019,11,07,11,Thur,14800,???,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2019-11-07 12:31,2019,11,07,12,Thur,14800,???,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-07 13:33,2019,11,07,13,Thur,34800,?? 1?,1,1,2,3,,,1,,,,,,,,3,,,,,,,,,,
2019-11-07 13:43,2019,11,07,13,Thur,27900,?? 2?,2,1,,,,,,,,,1,1,,1,,,,,,,,,,,
2019-11-07 14:44,2019,11,07,14,Thur,26800,?? 3?,1,,,1,,,,,,,,,,1,,,,3,,,,,,,
2019-11-07 15:21,2019,11,07,15,Thur,16800,?? 3?,1,,,1,,1,,,,,,,,,1,,,,,,,,,,
2019-11-07 16:26,2019,11,07,16,Thur,16600,?? 2?,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-08 11:36,2019,11,08,11,Fri,22800,?? 3?,1,,,1,1,,1,,,,,,,1,,,,,,,,,,,
2019-11-08 12:56,2019,11,08,12,Fri,16400,??,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08 13:03,2019,11,08,13,Fri,19900,???,3,,,,,,1,,,,,,,,,,,,,,,,,,
2019-11-08 13:12,2019,11,08,13,Fri,36000,??,,,,1,1,,,,,,,,,2,,,,2,,,2,,,,
2019-11-08 14:12,2019,11,08,14,Fri,23300,???,1,2,2,,,1,,,,,,,,,1,,,,,,,,,,
2019-11-08 14:46,2019,11,08,14,Fri,15600,?? 1?,2,,,,,1,,,,,,,,,,,,,,,,,,,
2019-11-08 15:01,2019,11,08,15,Fri,14800,???,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-08 15:02,2019,11,08,15,Fri,27800,?? 3?,1,1,1,1,,1,,,,,,,,1,,,,1,,,,,,,
2019-11-08 15:12,2019,11,08,15,Fri,30000,???,1,1,1,,,,2,1,,,,,1,,1,,,,,,,,,,
2019-11-08 11:36,2019,11,08,11,Fri,16400,???,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-09 11:36,2019,11,09,11,Sat,18300,?? 3?,1,,,,1,,,,,,,,,1,1,,,,,,,,,,
2019-11-09 11:36,2019,11,09,11,Sat,20600,???,2,,,,2,,,,,,,,,,,,,,,,,,,,
2019-11-09 11:36,2019,11,09,11,Sat,19300,?? 1?,,,,,1,,,1,,,1,1,,,,,,,,,,,,,
2019-11-09 11:36,2019,11,09,11,Sat,26100,???,2,,,1,,,1,,,,,1,,,2,,,,,,,,,,
2019-11-09 11:36,2019,11,09,11,Sat,21300,???,,,,,,1,2,,,,1,,,,,,,,,,,1,,,
2019-11-09 11:36,2019,11,09,11,Sat,27300,?? 2?,1,1,,,1,,1,,,,,1,,1,,,,,,,,,,,
2019-11-09 11:36,2019,11,09,11,Sat,35700,???,4,,,1,1,1,,,,,,,,,1,,,,,,,,,,
2019-11-09 11:36,2019,11,09,11,Sat,18800,???,2,,,1,,,,,,,,1,,,,,,,,,,,,,
2019-11-09 11:36,2019,11,09,11,Sat,14800,??,1,1,,,,,,,,,,,,,,,,,1,,,,,,
2019-11-09 14:06,2019,11,09,14,Sat,15800,?? 1?,1,,,,,,,,,,,,,1,,,,,1,,,,,,
2019-11-09 14:48,2019,11,09,14,Sat,15800,??,1,1,1,,,,,,,,,,,,,,,1,,,,,,,
2019-11-09 15:40,2019,11,09,15,Sat,14800,???,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-09 16:23,2019,11,09,16,Sat,14800,???,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-09 16:49,2019,11,09,16,Sat,15800,?? 2?,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-10 11:04,2019,11,10,11,Sun,18000,????,,,,,,,2,,,,,2,,,,,,,,,,,,,
2019-11-10 11:06,2019,11,10,11,Sun,14800,?? 2?,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-10 11:10,2019,11,10,11,Sun,21100,????,2,,,,,1,,,,,,,,,,,,,1,,,,,,
2019-11-10 11:20,2019,11,10,11,Sun,32800,?? 3?,1,,,,1,1,,,,,,,1,,,,,1,,,,,1,,
2019-11-10 11:27,2019,11,10,11,Sun,17000,??,,,,1,,,,,,,,,,2,1,,,,,,,,,,
2019-11-10 11:29,2019,11,10,11,Sun,19600,?? 3?,2,1,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-10 11:41,2019,11,10,11,Sun,15800,???,1,,,,,,,1,,,,,,,,,,,,,,1,,,
2019-11-10 11:44,2019,11,10,11,Sun,16100,?? 3?,2,,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-10 11:55,2019,11,10,11,Sun,29100,???,2,,,,1,,,,,,,,,,,,,1,1,1,,,,,
2019-11-10 12:11,2019,11,10,12,Sun,19300,?? 1?,1,,,,,,1,,,,,,,,,,,,,2,,,,,
2019-11-10 12:45,2019,11,10,12,Sun,14800,?? 3?,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-10 13:09,2019,11,10,13,Sun,23800,??,1,,,,,,,,,,,,1,,3,,,,,,,1,,,
2019-11-10 13:10,2019,11,10,13,Sun,19800,?? 1?,1,,,,1,,,,,,,,,1,,,1,,,,,,,,
2019-11-10 13:35,2019,11,10,13,Sun,24600,?? 2?,3,,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-10 11:27,2019,11,10,11,Sun,15400,?? 2?,2,,,,,,,,,,1,,,,,,,,,,,,,,
2019-11-10 14:21,2019,11,10,14,Sun,18600,?? 2?,2,1,,,,,1,,,,,,,,,,,,,,,,,,
2019-11-10 15:32,2019,11,10,15,Sun,20900,????,3,1,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10 15:52,2019,11,10,15,Sun,15800,???,1,,,,1,,,,,,,,,,,,,,,,,1,,,
2019-11-11 11:32,2019,11,11,11,Mon,26600,?? 2?,2,3,,,,,,,,,,1,,,,,,,,,,,,,
2019-11-11 12:00,2019,11,11,12,Mon,18600,?? 2?,2,1,,,,,,,,,,1,,,,,,,,,,,,,
2019-11-11 12:59,2019,11,11,12,Mon,15300,???,1,,,,,,,,,,,,,,,,,1,,,1,,,,
2019-11-11 14:00,2019,11,11,14,Mon,19300,??,1,1,,,1,,,,,,,,,,,,,,1,,,,,,
2019-11-11 14:39,2019,11,11,14,Mon,20300,???,1,1,1,,1,,,,,,,,,,,,,,,,,,,,
2019-11-11 17:25,2019,11,11,17,Mon,28300,???,1,1,1,,1,1,,,,,,,,1,,,,,,,,,,,
2019-11-13 11:05,2019,11,13,11,Wed,22300,??,1,1,,1,1,,,,,,,,,,,,,1,,,,,,,
2019-11-13 11:37,2019,11,13,11,Wed,30100,?? 1?,3,2,2,,1,,,,,,,,,,,,,,,,,,,,
2019-11-13 11:46,2019,11,13,11,Wed,15800,?? 3?,1,,,,,,,1,,,,1,,,,,,,,,,,,,
2019-11-13 12:04,2019,11,13,12,Wed,15800,??,1,,,,2,,,,,,,,,,,,,,,,,,,,
2019-11-13 12:29,2019,11,13,12,Wed,15300,???,1,,,,,,1,,,,,,1,,,,,,,,,,,,
2019-11-13 14:45,2019,11,13,14,Wed,14800,?? 1?,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-13 16:23,2019,11,13,16,Wed,15800,?? 3?,1,,,,1,,,,,,,,,,,,,,,1,,,,,
2019-11-13 17:22,2019,11,13,17,Wed,15100,?? 3?,1,,,,,,,,,,1,,,,,,,,,1,,,,,
2019-11-14 11:02,2019,11,14,11,Thur,16400,???,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 12:52,2019,11,14,12,Thur,16300,???,1,1,1,,,,,,,,,,,,,,,,,1,,,,,
2019-11-14 13:10,2019,11,14,13,Thur,39300,?? 3?,1,,,2,1,,,,,,,,,1,,,,1,,1,,1,,,
2019-11-15 11:50,2019,11,15,11,Fri,18500,??,,,,,1,,1,,,,,,,1,,,,1,,,,,,,
2019-11-15 13:06,2019,11,15,13,Fri,14800,?? 2?,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2019-11-15 13:09,2019,11,15,13,Fri,16100,???,2,,,,,,,,,,,,,,,,,,,1,,,,,
2019-11-15 13:44,2019,11,15,13,Fri,18500,?? 2?,,1,,,,,1,,,,,1,,,2,,,,,,,,,,
2019-11-15 14:39,2019,11,15,14,Fri,17300,?? 3?,1,,,3,,,,,,,,,,,,,,,,,,,,,
2019-11-15 15:19,2019,11,15,15,Fri,14800,?? 1?,1,,,,1,,1,,,,,,,,,,,,,,,,,,
2019-11-15 16:30,2019,11,15,16,Fri,70700,??,4,5,,4,,,,,,,,4,,,,,,,,,,,,,
2019-11-16 11:07,2019,11,16,11,Sat,23800,?? 1?,2,1,,1,,,1,,,,,,,,1,,,,,,,,,,
2019-11-16 11:18,2019,11,16,11,Sat,15100,?? 2?,2,1,,,,,,,,,,,,,,,,,,,,,,,
2019-11-16 12:21,2019,11,16,12,Sat,18500,?? 2?,,,,1,,1,,,,,,,,,,,,,,,1,1,,,
2019-11-16 13:38,2019,11,16,13,Sat,21100,??,2,,,,,,,,,,,1,,,2,,,,,,,,,,
2019-11-16 14:15,2019,11,16,14,Sat,16600,?? 1?,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-16 14:21,2019,11,16,14,Sat,24800,?? 3?,1,1,1,,1,1,,,,,,,,,,,,,,,,1,,,
2019-11-16 16:13,2019,11,16,16,Sat,19100,???,2,,,1,,1,,,,,,,,,,,,,,,,,,,
2019-11-16 16:21,2019,11,16,16,Sat,14300,?? 3?,1,1,,,,,,,,,,,,,,,,1,,,,,,,
2019-11-17 11:06,2019,11,17,11,Sun,26300,?? 3?,1,1,,2,,,,,,,,,,1,,,,,,,,1,,,
2019-11-17 11:07,2019,11,17,11,Sun,23800,??,1,1,,,1,,,,,,,,,1,,,,,,,,1,,,
2019-11-17 11:07,2019,11,17,11,Sun,22300,??,2,1,,1,,,,,,,,1,,,,,,,,,,,,,
2019-11-17 11:07,2019,11,17,11,Sun,14800,?? 2?,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2019-11-17 11:09,2019,11,17,11,Sun,15800,??,1,,,,,,,,,,,,1,,,,,1,,,,,,,
2019-11-17 11:24,2019,11,17,11,Sun,16500,?? 2?,1,1,,1,,,1,,,,,,,,,,,,,,,,,,
2019-11-17 11:40,2019,11,17,11,Sun,17500,???,,1,,,,,1,,,,,,,,,,,1,,1,,,,,
2019-11-17 11:57,2019,11,17,11,Sun,16300,?? 2?,1,1,,1,,,,,,,,,,,1,,,,,,,,,,
2019-11-17 12:01,2019,11,17,12,Sun,19600,???,2,,,1,,,,,,,,1,,,,,,,,,,,,,
2019-11-17 13:18,2019,11,17,13,Sun,23300,?? 1?,2,1,,,,,,,,,,,,,,,,,,1,,1,,,
2019-11-17 14:10,2019,11,17,14,Sun,18100,?? 2?,3,,,,,,,,,,,,,,1,,,,,,,,,,
2019-11-17 14:12,2019,11,17,14,Sun,14000,?? 3?,,,,1,1,,,,,,,,,,,,,1,,,,,,,
2019-11-17 14:23,2019,11,17,14,Sun,23500,?? 1?,,1,,,1,1,,,,,,1,1,,,,,,,,,,,,
2019-11-17 15:25,2019,11,17,15,Sun,17300,????,1,1,,,,,,,,,,,,,1,,,,1,,,,,,
2019-11-17 15:55,2019,11,17,15,Sun,20600,?? 3?,2,,,,,,,,,,,,,,,,,,,,,2,,,
2019-11-17 15:58,2019,11,17,15,Sun,14800,?? 1?,2,,,,,,,,,,,,,,,,,1,,,,,,,
2019-11-17 16:45,2019,11,17,16,Sun,14500,???,2,,,,,,,,,,,,,,,,,,1,,,,,,
2019-11-18 11:11,2019,11,18,11,Mon,18000,??,,,,1,1,,1,,,,,,,1,,,,,,,,,,,
2019-11-18 11:16,2019,11,18,11,Mon,15100,?? 2?,2,,,1,,,,,,,,,,,,,,,,,,,,,
2019-11-18 13:55,2019,11,18,13,Mon,14000,?? 1?,,1,,,1,1,,,,,,,,,,,,,,,,,,,
2019-11-18 14:36,2019,11,18,14,Mon,28800,??,1,,,,1,,1,,,,,,,,2,,,,1,,,1,,,
2019-11-18 15:17,2019,11,18,15,Mon,22800,??,1,2,,,1,,,,,,,,,,,,,,,,,1,,,
2019-11-20 11:08,2019,11,20,11,Wed,28100,?? 2?,2,3,1,,,,,,,,,1,,,,,,,,,,,,,
2019-11-20 12:46,2019,11,20,12,Wed,17300,???,1,1,,,,,,,,,,,,1,,,,,1,,,,,,
2019-11-20 12:59,2019,11,20,12,Wed,20300,????,1,1,,,1,,,,,,,,,,,,,,,,,1,,,
2019-11-20 13:24,2019,11,20,13,Wed,23800,?? 3?,1,,,1,1,,,,,,,,,1,,,,,,1,,,,,
2019-11-20 15:52,2019,11,20,15,Wed,15000,??,,1,1,,,,1,,,,,,,1,,,,,,,,,,,
2019-11-20 16:28,2019,11,20,16,Wed,16300,??,1,1,1,,,,,,,,,,,,,,,,1,,,,,,
2019-11-20 16:59,2019,11,20,16,Wed,15500,?? 3?,,,,2,,1,,,,,,,,,1,,,,,,,,,,
2019-11-21 11:08,2019,11,21,11,Thur,26000,??,5,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-21 14:44,2019,11,21,14,Thur,19600,?? 2?,2,,,,,,,,,,,,,,,,,2,,,,,,,
2019-11-21 16:37,2019,11,21,16,Thur,16000,?? 2?,,,,4,,,,,,,,,,,,,,,,,,,,,
2019-11-22 12:25,2019,11,22,12,Fri,21000,??,1,,,3,,,,,,,,,,1,,,,,,,,,,,
2019-11-22 12:25,2019,11,22,12,Fri,16300,?? 2?,1,1,1,,,,,,,,,,,,,,,,,1,,,,,
2019-11-22 16:02,2019,11,22,16,Fri,12800,???,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2019-11-22 17:05,2019,11,22,17,Fri,16600,?? 3?,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-23 11:55,2019,11,23,11,Sat,19300,?? 2?,1,1,,,1,,,,,,,,,,,,,,1,,,,,,
2019-11-23 12:00,2019,11,23,12,Sat,36100,?? 1?,2,,,2,2,,,,,,,,,,,,1,,,1,,,,,
2019-11-23 13:30,2019,11,23,13,Sat,17800,???,1,1,,,,,1,,,,,,,,,,,1,,,,,,,
2019-11-23 13:44,2019,11,23,13,Sat,18800,?? 1?,1,,,,1,1,1,,,,,,,,,,,,,,,,,,
2019-11-23 14:39,2019,11,23,14,Sat,14300,???,1,,,1,,1,,,,,,,,,,,,,,,,,,,
2019-11-23 15:23,2019,11,23,15,Sat,14800,?? 2?,1,,,1,,,,,,,,,,,,,,,,,1,,,,
2019-11-23 15:30,2019,11,23,15,Sat,22300,?? 2?,1,,,2,1,,,,,,,,,,,,,1,,,,,,,
2019-11-23 15:54,2019,11,23,15,Sat,19500,???,,1,1,1,1,,,,,,,,,1,,,,,,,,,,,
2019-11-23 16:15,2019,11,23,16,Sat,15300,?? 3?,2,,,,,,,,,,,,,,,,,,,,,,1,,
2019-11-24 11:29,2019,11,24,11,Sun,19800,?? 3?,1,,,,,1,,,,,,,,1,,,,,1,,,,,,
2019-11-24 12:21,2019,11,24,12,Sun,20800,???,1,,,,,,,,,,,,1,2,,,,,,,,,,,
2019-11-24 12:26,2019,11,24,12,Sun,18300,??,1,1,,,,2,,,,,,,,,,,,,,,,,,,
2019-11-24 12:56,2019,11,24,12,Sun,33700,?? 1?,4,1,,,,1,,,,,,,1,,,,,,,,,,,,
2019-11-24 12:57,2019,11,24,12,Sun,14500,?? 1?,,,,1,,,,1,,,,,,,,,,,1,,,,,,
2019-11-24 13:00,2019,11,24,13,Sun,17300,????,1,1,1,,,,,,,,,,,,,,,,,1,,,,,
2019-11-24 13:13,2019,11,24,13,Sun,14800,??,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-24 13:34,2019,11,24,13,Sun,39000,?? 3?,,,,,,,1,1,,,,,,1,1,,,1,2,1,,,,,
2019-11-24 13:39,2019,11,24,13,Sun,18800,???,1,1,,,1,,,,,,,,,,,,,1,,,,,,,
2019-11-24 13:44,2019,11,24,13,Sun,20300,??,1,,,,2,,,,,,,,,1,,,,,,,,,,,
2019-11-24 13:53,2019,11,24,13,Sun,19300,???,1,1,,,,,,,,,,1,,,,,,,,,,1,,,
2019-11-24 14:27,2019,11,24,14,Sun,14100,???,2,,,,,,,,,,,,,,1,,,,,,,,,,
2019-11-24 14:59,2019,11,24,14,Sun,18800,??,1,,,,,,,,,,,,,,,,,3,,,,,,,
2019-11-24 16:32,2019,11,24,16,Sun,19500,?? 2?,1,1,1,,,,,,,,,,,1,,,,1,,,,,,,
2019-11-25 11:05,2019,11,25,11,Mon,19800,??,1,,,1,,,2,,,,,,,,1,,,,,,,,,,
2019-11-25 11:08,2019,11,25,11,Mon,18800,???,1,,,1,1,1,,,,,,,,,,,,,,,,,,,
2019-11-25 11:31,2019,11,25,11,Mon,54100,???,1,,1,3,,,5,2,,,,,1,,,,,,,,,,,,
2019-11-25 12:25,2019,11,25,12,Mon,18000,??,,,,1,,,1,,,,,,,,,,,,2,,,,,,
2019-11-25 12:54,2019,11,25,12,Mon,26300,????,1,1,,,1,,,,,,,,,1,1,,,,,,,,,,
2019-11-25 13:42,2019,11,25,13,Mon,15800,?? 1?,1,,,,,,,,,,,,,,,,,,2,,,,,,
2019-11-25 14:00,2019,11,25,14,Mon,14800,?? 3?,1,,,1,,,,,,,,,,1,,,,,,,,,,,
2019-11-27 12:02,2019,11,27,12,Wed,33400,???,3,1,,,1,,,,,,,,,2,,,,,,,,,,,
2019-11-27 12:35,2019,11,27,12,Wed,15300,?? 3?,1,1,1,,,,1,,,,,,,,,,,,,,,,,,
2019-11-27 12:59,2019,11,27,12,Wed,15800,???,1,,,,1,,,,,,,,,1,,,,,,,,,,,
2019-11-27 13:07,2019,11,27,13,Wed,14800,?? 3?,2,,,,,,,,,,,,,,,,,1,,,,,,,
2019-11-27 13:34,2019,11,27,13,Wed,17300,?? 1?,1,,,2,,,1,,,,,,,,,,,,,,,,,,
2019-11-27 14:00,2019,11,27,14,Wed,14100,??,1,1,,,,,,,,,1,,,,,,,,,,,,,,
2019-11-27 14:16,2019,11,27,14,Wed,16500,???,,1,,,,,2,,,,,,,,,,1,,,,,,,,
2019-11-28 11:48,2019,11,28,11,Thur,38600,???,2,,,,2,,,,,,,2,,2,,,,,,,,,,,
2019-11-28 12:53,2019,11,28,12,Thur,15300,??,1,,,,,1,,,,,,,,,,,,,,,,1,,,
2019-11-28 13:15,2019,11,28,13,Thur,25300,?? 2?,1,,,,1,,,,,,,,1,,,,,,1,,,1,,,
2019-11-28 13:16,2019,11,28,13,Thur,17500,?? 3?,,1,1,1,,,,,,,,,,,1,,,,,,,1,,,
2019-11-28 14:15,2019,11,28,14,Thur,18300,??,1,1,,,1,,1,,,,,,,,,,,,,,,,,,
2019-11-28 14:28,2019,11,28,14,Thur,15100,?? 3?,2,1,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28 14:48,2019,11,28,14,Thur,40000,???,5,1,,,,,1,,,,,,,,,,,,,,,,,,
2019-11-28 15:09,2019,11,28,15,Thur,19300,????,1,1,,1,,,,,,,,,,,,,,,,1,,,,,
2019-11-29 11:05,2019,11,29,11,Fri,15800,??,1,,,,1,,,,,,,,,,,,,,,1,,,,,
2019-11-29 12:03,2019,11,29,12,Fri,16300,???,1,,,1,,,1,,,,,,,,1,,,,,,,,,,
2019-11-29 12:50,2019,11,29,12,Fri,15800,?? 3?,1,,,,1,,,1,,,,,,,,,,,,,,,,,
2019-11-29 13:23,2019,11,29,13,Fri,19300,?? 2?,1,,,,1,,1,,,,,1,,,,,,,,,,,,,
2019-11-29 13:31,2019,11,29,13,Fri,25000,?? 1?,1,,,1,,1,2,,,,,,,,,,,,1,,,,,,
2019-11-29 13:39,2019,11,29,13,Fri,17300,?? 1?,1,1,,,,,,,,,,1,,,1,,,,,,,,,,
